=== v11eval gen rows 0-1622 (1623 clips) ===
[gen] fold4_room1_mix0001 static tier=na siren noise=47.2dBA peak=0.060 (2s)
[gen] fold4_room1_mix0002 walk tier=na siren noise=44.1dBA peak=0.031 (2s)
[gen] fold4_room1_mix0003 static tier=na siren noise=49.4dBA peak=0.022 (2s)
[gen] fold4_room1_mix0004 walk tier=na siren noise=50.5dBA peak=0.352 (2s)
[gen] fold4_room1_mix0005 static tier=na siren noise=64.4dBA peak=0.209 (2s)
[gen] fold4_room1_mix0006 walk tier=na siren noise=43.5dBA peak=0.248 (2s)
[gen] fold4_room1_mix0007 static tier=na siren noise=47.9dBA peak=0.024 (2s)
[gen] fold4_room1_mix0008 walk tier=na siren noise=44.8dBA peak=0.025 (3s)
[gen] fold4_room1_mix0009 static tier=na siren noise=59.9dBA peak=0.034 (3s)
[gen] fold4_room1_mix0010 walk tier=na siren noise=54.8dBA peak=0.103 (3s)
[gen] fold4_room1_mix0011 static tier=na siren noise=45.4dBA peak=0.051 (3s)
[gen] fold4_room1_mix0012 walk tier=na siren noise=46.9dBA peak=0.187 (3s)
[gen] fold4_room1_mix0013 static tier=na siren noise=40.2dBA peak=0.080 (2s)
[gen] fold4_room1_mix0014 walk tier=na siren noise=48.4dBA peak=0.414 (3s)
[gen] fold4_room1_mix0015 static tier=na siren noise=52.4dBA peak=0.172 (3s)
[gen] fold4_room1_mix0016 walk tier=na siren noise=45.1dBA peak=0.075 (3s)
[gen] fold4_room1_mix0017 static tier=na siren noise=47.7dBA peak=0.025 (2s)
[gen] fold4_room1_mix0018 walk tier=na siren noise=45.4dBA peak=0.021 (2s)
[gen] fold4_room1_mix0019 static tier=na siren noise=40.7dBA peak=0.036 (3s)
[gen] fold4_room1_mix0020 walk tier=na siren noise=46.9dBA peak=0.095 (3s)
[gen] fold4_room1_mix0021 static tier=na siren noise=45.5dBA peak=0.022 (3s)
[gen] fold4_room1_mix0022 walk tier=na siren noise=44.7dBA peak=0.044 (3s)
[gen] fold4_room1_mix0023 static tier=na siren noise=64.5dBA peak=0.066 (3s)
[gen] fold4_room1_mix0024 walk tier=na siren noise=45.3dBA peak=0.063 (4s)
[gen] fold4_room1_mix0025 static tier=na siren noise=51.8dBA peak=0.327 (3s)
[0-1622] 25/1623 69s elapsed, 2.74s/clip
[gen] fold4_room1_mix0026 walk tier=na siren noise=50.6dBA peak=0.013 (2s)
[gen] fold4_room1_mix0027 static tier=na siren noise=44.5dBA peak=0.534 (3s)
[gen] fold4_room1_mix0028 walk tier=na siren noise=63.8dBA peak=0.112 (2s)
[gen] fold4_room1_mix0029 static tier=na siren noise=47.9dBA peak=0.195 (3s)
[gen] fold4_room1_mix0030 walk tier=na siren noise=46.8dBA peak=0.108 (2s)
[gen] fold4_room1_mix0031 static tier=na siren noise=61.9dBA peak=0.085 (3s)
[gen] fold4_room1_mix0032 walk tier=na siren noise=65.0dBA peak=0.010 (2s)
[gen] fold4_room1_mix0033 static tier=na siren noise=52.3dBA peak=0.064 (2s)
[gen] fold4_room1_mix0034 walk tier=na siren noise=61.0dBA peak=0.097 (3s)
[gen] fold4_room1_mix0035 static tier=na siren noise=51.9dBA peak=0.021 (2s)
[gen] fold4_room1_mix0036 walk tier=na siren noise=47.1dBA peak=0.110 (3s)
[gen] fold4_room1_mix0037 static tier=na siren noise=51.7dBA peak=0.005 (2s)
[gen] fold4_room1_mix0038 walk tier=na siren noise=44.5dBA peak=0.080 (3s)
[gen] fold4_room1_mix0039 static tier=na siren noise=40.5dBA peak=0.011 (2s)
[gen] fold4_room1_mix0040 walk tier=na siren noise=58.6dBA peak=0.009 (2s)
[gen] fold4_room1_mix0041 static tier=na siren noise=63.6dBA peak=0.197 (3s)
[gen] fold4_room1_mix0042 walk tier=na siren noise=57.0dBA peak=0.005 (2s)
[gen] fold4_room1_mix0043 static tier=na siren noise=61.5dBA peak=0.353 (3s)
[gen] fold4_room1_mix0044 walk tier=na siren noise=48.2dBA peak=0.133 (2s)
[gen] fold4_room1_mix0045 static tier=na siren noise=57.1dBA peak=0.039 (3s)
[gen] fold4_room1_mix0046 walk tier=na siren noise=53.1dBA peak=0.039 (2s)
[gen] fold4_room1_mix0047 static tier=na siren noise=57.1dBA peak=0.043 (2s)
[gen] fold4_room1_mix0048 walk tier=na siren noise=61.1dBA peak=0.591 (3s)
[gen] fold4_room1_mix0049 static tier=na siren noise=52.5dBA peak=0.273 (2s)
[gen] fold4_room1_mix0050 walk tier=na siren noise=46.8dBA peak=0.433 (3s)
[0-1622] 50/1623 134s elapsed, 2.68s/clip
