type,a,b,c,d
scene,arterial,walk,1.0,
map,1,,,,,,
poi,85.0,71.6,crossing,,,,
poi,89.7,73.6,signal,,,,
poi,88.6,80.0,crossing,,,,
poi,91.7,66.9,crossing,,,,
poi,-19.5,-11.0,gate,,,,
poi,-8.6,5.9,crossing,,,,
poi,-65.0,-2.2,gate,,,,
poi,6.3,13.8,crossing,,,,
poi,14.7,1.6,gate,,,,
road,-373.4,165.4,-352.6,157.4,2.0,cycleway,
road,-352.6,157.4,-305.1,137.5,2.0,cycleway,
road,-305.1,137.5,-254.9,117.7,2.0,cycleway,
road,-254.9,117.7,-225.0,106.8,2.0,cycleway,
road,-225.0,106.8,-196.4,97.2,2.0,cycleway,
road,-196.4,97.2,-178.8,92.3,2.0,cycleway,
road,-178.8,92.3,-146.7,85.1,2.0,cycleway,
road,-146.7,85.1,-132.8,82.6,2.0,cycleway,
road,-132.8,82.6,-122.8,81.5,2.0,cycleway,
road,-122.8,81.5,-113.2,81.7,2.0,cycleway,
road,-113.2,81.7,-105.8,82.3,2.0,cycleway,
road,-105.8,82.3,-94.8,83.7,2.0,cycleway,
road,-94.8,83.7,-81.2,85.3,2.0,cycleway,
road,30.3,106.9,44.7,78.9,1.5,steps,
water,2441.6,1046.7,2437.6,1025.1,3.0,,
water,2437.6,1025.1,2425.2,1006.5,3.0,,
water,2425.2,1006.5,2404.3,985.3,3.0,,
water,2404.3,985.3,2386.8,966.1,3.0,,
water,2386.8,966.1,2340.4,913.6,3.0,,
water,2340.4,913.6,2312.5,885.8,3.0,,
water,2312.5,885.8,2285.9,863.4,3.0,,
water,2285.9,863.4,2262.7,847.7,3.0,,
water,2262.7,847.7,2194.1,802.1,3.0,,
water,2194.1,802.1,2178.0,788.7,3.0,,
water,2178.0,788.7,2134.4,760.1,3.0,,
water,2134.4,760.1,2111.7,750.1,3.0,,
water,2111.7,750.1,2054.3,712.1,3.0,,
water,2054.3,712.1,2005.1,674.1,3.0,,
water,2005.1,674.1,1913.0,611.3,3.0,,
water,1913.0,611.3,1855.3,568.0,3.0,,
water,1855.3,568.0,1788.8,529.1,3.0,,
water,1788.8,529.1,1736.0,491.8,3.0,,
water,1736.0,491.8,1685.8,457.5,3.0,,
water,1685.8,457.5,1573.0,384.0,3.0,,
water,1573.0,384.0,1540.5,364.2,3.0,,
water,1540.5,364.2,1475.5,332.7,3.0,,
water,1475.5,332.7,1465.6,328.9,3.0,,
water,1465.6,328.9,1456.3,325.8,3.0,,
water,1456.3,325.8,1446.5,324.0,3.0,,
water,1446.5,324.0,1422.8,319.4,3.0,,
water,1422.8,319.4,1380.1,307.7,3.0,,
water,1380.1,307.7,1364.6,303.8,3.0,,
water,1364.6,303.8,1333.9,301.4,3.0,,
water,1333.9,301.4,1264.5,299.6,3.0,,
water,1264.5,299.6,1201.7,298.4,3.0,,
water,1201.7,298.4,1145.1,301.7,3.0,,
water,1145.1,301.7,1093.3,301.7,3.0,,
water,1093.3,301.7,1026.1,303.7,3.0,,
water,1026.1,303.7,959.1,308.3,3.0,,
water,959.1,308.3,917.5,313.4,3.0,,
water,917.5,313.4,847.9,316.0,3.0,,
water,847.9,316.0,744.9,322.8,3.0,,
water,744.9,322.8,701.1,320.9,3.0,,
water,701.1,320.9,647.9,315.3,3.0,,
water,647.9,315.3,579.0,306.6,3.0,,
